czas;pamiec
22828;104857600
20871;104857600
24544;104857600
22975;104857600
18672;104857600
17280;104857600
16163;104857600
15722;104857600
19177;104857600
26;104857600
34903;104857600
22293;104857600
28;104857600
17056;104857600
16454;104857600
16589;104857600
17357;409600
199;409600
4;409600
925;4194304
154407;409600
3;409600
158212;409600
157810;409600
9;4194304
76394;8388608
155835;409600
76328;8388608
76346;8388608
76316;8388608
76245;8388608
76247;8388608
76251;8388608
905460;125829120
609885;125829120
985175;125829120
746740;125829120
887399;125829120
505633;125829120
1003928;125829120
4;409600
712204;125829120
440312;125829120
748823;125829120
701875;125829120
755567;125829120
491824;125829120
660209;125829120
439097;125829120
537928;125829120
586069;125829120
3;409600
154946;409600
1758;4608000
1739;4608000
1731;4608000
1734;4608000
1720;4608000
1700;4608000
1667;4608000
1663;4608000
1762;4608000
1740;4608000
1754;4608000
1722;4608000
2129;4608000
2120;4608000
2112;4608000
2151;4608000
1769;4608000
1815;4608000
1806;4608000
1776;4608000
1774;4608000
1758;4608000
1753;4608000
1727;4608000
1709;4608000
1695;4608000
1700;4608000
1692;4608000
1880;4608000
1858;4608000
1903;4608000
1888;4608000
1843;4608000
1844;4608000
1862;4608000
1875;4608000
1834;4608000
1846;4608000
1875;4608000
1860;4608000
1803;4608000
1824;4608000
1834;4608000
1771;4608000
2107;4608000
2139;4608000
2043;4608000
2067;4608000
2061;4608000
2103;4608000
2118;4608000
2067;4608000
1819;4608000
1820;4608000
1837;4608000
1821;4608000
1829;4608000
1786;4608000
1809;4608000
1851;4608000
1702;4608000
1704;4608000
1744;4608000
1720;4608000
1708;4608000
1674;4608000
1709;4608000
1693;4608000
1912;4608000
1862;4608000
1879;4608000
1878;4608000
1870;4608000
1879;4608000
1847;4608000
1840;4608000
1954;4608000
1943;4608000
1945;4608000
1987;4608000
1963;4608000
1916;4608000
1937;4608000
1938;4608000
1657;4608000
1660;4608000
1670;4608000
1660;4608000
1662;4608000
1616;4608000
1547;4608000
1520;4608000
1653;4608000
8254;104857600
7;409600
8540;104857600
383;16896000
2463;16896000
71;16896000
91;16896000
90;16896000
68;16896000
78;16896000
76;16896000
75;16896000
75;16896000
111;16896000
281;16896000
115;16896000
13;16896000
105;16896000
1388;16896000
111;16896000
90;16896000
83;16896000
671;16896000
2009;16896000
143;16896000
1165;16896000
75;16896000
150;16896000
212;16896000
15784;104857600
6782;104857600
8144;104857600
59495;104857600
209466;104857600
154618;104857600
140135;104857600
52971;104857600
155285;104857600
58013;104857600
2422;4608000
2389;4608000
2421;4608000
2430;4608000
2441;4608000
2389;4608000
2397;4608000
2347;4608000
2500;4608000
2494;4608000
2485;4608000
2481;4608000
2548;4608000
2518;4608000
2536;4608000
2530;4608000
2394;4608000
2330;4608000
2343;4608000
2342;4608000
2398;4608000
2441;4608000
2408;4608000
2411;4608000
2422;4608000
2427;4608000
2396;4608000
2396;4608000
345647;104857600
345642;104857600
345642;104857600
345655;104857600
13947;31457280
21452;104857600
16478;104857600
17917;31457280
3240;20971520
68702;20971520
44156;31457280
70953;31457280
84740;31457280
48801;31457280
19;83886080
18;4194304
72136;4194304
78633;4194304
78524;4194304
72526;4194304
86700;4194304
86725;4194304
86817;4194304
86824;4194304
237487;125829120
22;94371840
18690;94371840
21190;94371840
3075;23068672
113;2097152
110;2097152
55513;1024000
55917;1024000
65276;1024000
55186;1024000
56090;1024000
56426;1024000
61282;1024000
55304;1024000
66685;1024000
61998;1024000
55558;1024000
55869;1024000
68940;1024000
61661;1024000
62028;1024000
55831;1024000
56138;1024000
56060;1024000
55817;1024000
55940;1024000
56005;1024000
55823;1024000
68606;1024000
56265;1024000
57273;1024000
55453;1024000
55303;1024000
55957;1024000
55854;1024000
54639;1024000
54503;1024000
55945;1024000
55668;1024000
56057;1024000
56052;1024000
58030;1024000
54988;1024000
55114;1024000
60024;1024000
56819;1024000
56324;1024000
58385;1024000
53650;1024000
53681;1024000
66289;1024000
54189;1024000
58628;1024000
55042;1024000
55379;1024000
55219;1024000
56117;1024000
55680;1024000
54979;1024000
55589;1024000
55463;1024000
56303;1024000
53846;1024000
53894;1024000
55464;1024000
56328;1024000
55969;1024000
56145;1024000
56195;1024000
55930;1024000
56420;1024000
56123;1024000
62136;1024000
61708;1024000
55524;1024000
55731;1024000
61630;1024000
61963;1024000
51972;1024000
1209640;31457280
1209645;31457280
746560;31457280
1209627;31457280
1197508;31457280
1209618;31457280
1209643;31457280
911729;31457280
1000781;31457280
1095588;31457280
53832;31457280
1209634;31457280
654741;31457280
1192368;31457280
817005;31457280
1172391;31457280
1209641;31457280
1209639;31457280
1209641;31457280
1209639;31457280
1209651;31457280
1209631;31457280
1209633;31457280
1209638;31457280
640187;31457280
1132930;31457280
1163362;31457280
1209618;31457280
1209629;31457280
41044;31457280
1209655;31457280
7;1024000
10;1024000
5;1024000
3;1024000
4;1024000
4;1024000
4;1024000
4;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
4;1024000
4;1024000
158672;409600
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
5;1024000
5;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
10;1024000
4;1024000
3;1024000
6;1024000
4;1024000
4;1024000
5;1024000
4;1024000
4;1024000
4;1024000
4;1024000
3;1024000
5;1024000
4;1024000
6;1024000
6;1024000
3;1024000
4;1024000
4;1024000
4;1024000
4;1024000
5;1024000
4;1024000
22;1024000
24;1024000
11;1024000
10;1024000
8;1024000
3;1024000
5;1024000
3;1024000
4;1024000
4;1024000
3;1024000
5;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
5;1024000
3;1024000
5;1024000
6;1024000
3;1024000
4;1024000
4;1024000
4;1024000
3;1024000
5;1024000
3;1024000
4;1024000
4;1024000
3;1024000
7;1024000
7;1024000
3;1024000
4;1024000
5;1024000
4;1024000
3;1024000
5;1024000
4;1024000
4;1024000
5;1024000
3;1024000
4;1024000
5;1024000
3;1024000
4;1024000
3;1024000
3;1024000
3;1024000
5;1024000
5;1024000
4;1024000
4;1024000
3;1024000
5;1024000
5;1024000
8;1024000
5;1024000
4;1024000
4;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
4;1024000
4;1024000
4;1024000
5;1024000
4;1024000
5;1024000
4;1024000
3;1024000
5;1024000
6;1024000
7;1024000
3;1024000
4;1024000
3;1024000
5;1024000
3;1024000
5;1024000
3;1024000
5;1024000
6;1024000
4;1024000
5;1024000
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
4;1024000
4;1024000
4;1024000
2;1024000
3;1024000
4;1024000
4;1024000
4;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
3;1024000
5;1024000
3;1024000
5;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
6;1024000
5;1024000
4;1024000
3;1024000
3;1024000
28827;104857600
27622;104857600
161208;409600
152759;409600
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
3;1024000
6877;94371840
4;1024000
4;1024000
5;1024000
3;1024000
12766;94371840
4;1024000
4;1024000
5;1024000
7;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
4;1024000
3;1024000
2;1024000
3;1024000
3;1024000
58590;31457280
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
2;1024000
4;1024000
115745;31457280
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
3;1024000
3;1024000
3;1024000
4;1024000
3;1024000
4;1024000
3;1024000
3;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
2;1024000
3;1024000
3;1024000
4;1024000
4;1024000
5;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
2;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
153690;409600
158888;409600
437;409600
4;1024000
6;16777216
4;1024000
4;1024000
4;1024000
3;1024000
3;1024000
3;1024000
4;1024000
4;1024000
4;16777216
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
4;1024000
4;1024000
4;1024000
3;1024000
4;1024000
3;1024000
2;1024000
5;1024000
3;1024000
3;1024000
3;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
4;1024000
229252;125829120
4;1024000
3;1024000
4;1024000
3;1024000
75565;4194304
78996;4194304
73372;4194304
74538;4194304
4;1024000
4;1024000
3;1024000
3;1024000
4;1024000
6;1024000
3;1024000
1388;10485760
5908;10485760
1652;10485760
6212;10485760
1450;10485760
6054;10485760
1791;10485760
3763;10485760
2611;10485760
6555;10485760
4153;10485760
1864;10485760
4296;10485760
1975;10485760
4156;10485760
2420;10485760
6842;10485760
2323;10485760
5718;10485760
6786;10485760
5;1024000
20196;1048576
4;1024000
4;1024000
19;1024000
18043;31457280
20176;31457280
41118;31457280
30459;31457280
31512;31457280
27005;31457280
47862;31457280
83389;31457280
22296;31457280
49016;31457280
40696;31457280
42350;31457280
18516;31457280
39575;31457280
110027;31457280
110293;31457280
117619;31457280
92533;31457280
97019;31457280
91834;31457280
161957;31457280
5;1024000
32037;31457280
3;1024000
207114;26214400
21339;31457280
27428;31457280
32320;31457280
26236;31457280
43416;31457280
26617;31457280
20893;31457280
47038;31457280
4;1024000
17269;104857600
32066;31457280
61151;31457280
93702;31457280
46140;31457280
23003;31457280
40451;31457280
71577;31457280
114821;31457280
130223;31457280
125045;31457280
86264;31457280
29684;31457280
48381;31457280
66106;31457280
108721;31457280
140680;31457280
38306;31457280
68682;31457280
37851;31457280
77418;31457280
39401;31457280
28236;31457280
73404;31457280
44872;31457280
34872;31457280
56548;31457280
4;1024000
32962;31457280
165488;31457280
35731;31457280
4;1024000
46332;31457280
61765;31457280
3;1024000
60872;31457280
65187;31457280
114241;31457280
52623;31457280
27502;31457280
37087;31457280
47735;83886080
68027;1024000
61352;1024000
55810;1024000
67751;1024000
69639;1024000
55666;1024000
54507;1024000
59687;1024000
55159;1024000
60915;1024000
56785;1024000
66234;1024000
53653;1024000
56150;1024000
56053;1024000
55835;1024000
55702;1024000
55923;1024000
56139;1024000
53435;1024000
55887;1024000
56215;1024000
53406;1024000
56144;1024000
55828;1024000
55676;1024000
61239;1024000
62238;1024000
56068;1024000
55768;1024000
151;1024000
136;1024000
139;1024000
153;1024000
150;1024000
137;1024000
68223;1024000
153;1024000
135;1024000
56392;1024000
143;1024000
145;1024000
134;1024000
142;1024000
146;1024000
149;1024000
137;1024000
56602;1024000
2113;33554432
143;1024000
148;1024000
136;1024000
149;1024000
137;1024000
146;1024000
135;1024000
150;1024000
152;1024000
140;1024000
151;1024000
147;1024000
144;1024000
141;1024000
144;1024000
134;1024000
147;1024000
150;1024000
136;1024000
146;1024000
135;1024000
149;1024000
136;1024000
116;1024000
104;1024000
56491;1024000
54660;1024000
54522;1024000
54187;1024000
112158;1048576
114602;1048576
254208;4194304
21002;1048576
2;409600
36125;94371840
31214;94371840
15;94371840
84838;20971520
108907;20971520
51322;20971520
88225;20971520
109039;20971520
150865;20971520
215089;20971520
180720;20971520
98155;20971520
96184;20971520
99911;20971520
73439;20971520
34115;20971520
30520;20971520
57574;20971520
78200;20971520
130547;20971520
132101;20971520
95664;20971520
50495;20971520
29653;20971520
34078;20971520
25965;20971520
34052;20971520
21908;20971520
52977;20971520
42322;20971520
67190;20971520
67180;20971520
68824;20971520
99449;20971520
75062;20971520
45855;20971520
25913;20971520
60296;20971520
106377;20971520
41006;20971520
37055;20971520
27304;20971520
17952;20971520
51954;20971520
16301;20971520
15375;20971520
77030;20971520
100799;20971520
70402;20971520
26589;20971520
49120;20971520
65508;20971520
95296;20971520
73072;20971520
60035;20971520
42640;20971520
20281;20971520
147804;20971520
106258;20971520
152203;20971520
139573;20971520
107811;20971520
122109;20971520
108985;20971520
120393;20971520
288168;20971520
6334;10485760
6331;10485760
4452;10485760
4449;10485760
1426;33554432
53806;1024000
53721;1024000
53941;1024000
1217;4194304
134;4194304
24136;409600
1201965;409600
3817;33554432
8997;94371840
54612;1024000
162;20971520
163;20971520
162;20971520
162;20971520
166;20971520
162;20971520
172812;20971520
172836;20971520
172813;20971520
172874;20971520
172852;20971520
172838;20971520
22085;20971520
14227;20971520
16781;20971520
18002;20971520
3375;20971520
3338;20971520
163;20971520
161;20971520
160;20971520
161;20971520
162;20971520
178;20971520
109144;20971520
149182;20971520
103739;20971520
96453;20971520
113567;20971520
107465;20971520
44376;20971520
72829;20971520
46770;20971520
48241;20971520
69542;20971520
50166;20971520
142880;20971520
43584;20971520
72911;20971520
57715;20971520
140621;20971520
51558;20971520
1734;20971520
402;20971520
466;20971520
451;20971520
29907;20971520
41060;20971520
376;20971520
1650;20971520
421;20971520
424;20971520
421;20971520
429;20971520
1058;20971520
1225;20971520
1134;20971520
1122;20971520
1197;20971520
1245;20971520
13911;20971520
67294;20971520
14064;20971520
13983;20971520
13996;20971520
69355;20971520
26722;31457280
25016;31457280
20047;31457280
23447;31457280
24912;31457280
25165;31457280
27030;31457280
25488;31457280
56167;1024000
20627;31457280
28527;31457280
28903;31457280
19591;31457280
18555;31457280
73826;31457280
25174;31457280
24889;31457280
23728;31457280
17442;31457280
20432;31457280
20437;31457280
20245;31457280
20691;31457280
16930;31457280
55735;1024000
41897;31457280
12010;31457280
14659;31457280
138330;31457280
51979;31457280
65033;31457280
49765;31457280
60230;31457280
71092;31457280
55593;1024000
59122;1024000
56223;1024000
21743;31457280
36307;31457280
30553;31457280
33985;31457280
28146;31457280
25675;31457280
29163;31457280
28199;31457280
23405;31457280
25069;31457280
24284;31457280
63297;31457280
29077;31457280
32669;31457280
41175;31457280
31671;31457280
455051;41943040
700739;41943040
35624;24117248
201335;24117248
24049;41943040
149436;24117248
65193;20971520
68946;1024000
61250;1024000
61474;1024000
61691;1024000
63867;1024000
55945;1024000
68058;1024000
28175;31457280
55848;1024000
2918;33554432
56075;1024000
56271;1024000
123995;8388608
54468;1024000
53242;1024000
53848;1024000
54784;1024000
55748;1024000
57228;1024000
55792;1024000
55711;1024000
55828;1024000
55837;1024000
55862;1024000
67074;1024000
56036;1024000
66573;1024000
67422;1024000
55525;1024000
54273;1024000
54209;1024000
54506;1024000
54356;1024000
54104;1024000
54512;1024000
56108;1024000
53981;1024000
3;409600
55774;1024000
55475;1024000
56138;1024000
56197;1024000
58119;1024000
24010;409600
104778;62914560
53811;1024000
60648;1024000
58010;1024000
61932;1024000
61861;1024000
69344;1024000
63739;1024000
14;94371840
55945;1024000
85;94371840
55827;1024000
172836;14680064
69125;94371840
313;94371840
55923;1024000
54952;1024000
56090;1024000
66474;1024000
421;94371840
54316;1024000
55747;1024000
54237;1024000
55598;1024000
17;16777216
55863;1024000
55875;1024000
55699;1024000
12106;94371840
54180;1024000
54644;1024000
55592;1024000
53405;1024000
54137;1024000
58912;1024000
55283;1024000
54203;1024000
681;409600
53984;1024000
53957;1024000
66908;1024000
55868;1024000
55722;1024000
54507;1024000
55630;1024000
67069;1024000
55440;1024000
50873;94371840
56621;1024000
63116;1024000
62179;1024000
56351;1024000
61535;1024000
56241;1024000
77;2097152
65072;1024000
54932;1024000
109;2097152
55950;1024000
53916;1024000
53480;1024000
55136;1024000
100;2097152
57045;1024000
55061;1024000
55305;1024000
55602;1024000
56109;1024000
104;2097152
56240;1024000
64739;104857600
98;2097152
86;2097152
64734;104857600
64357;104857600
7569;104857600
37871;94371840
1549;10485760
6149;10485760
1573;10485760
4255;10485760
1572;10485760
4034;10485760
1591;10485760
3779;10485760
1734;10485760
4538;10485760
1572;10485760
4410;10485760
1804;10485760
4605;10485760
1263;10485760
4593;10485760
1365;10485760
4518;10485760
1278;10485760
4077;10485760
1235;10485760
4886;10485760
1257;10485760
3693;10485760
53890;1024000
54786;1024000
53749;1024000
54908;1024000
56219;1024000
53393;1024000
55743;1024000
53343;1024000
120;2097152
53455;1024000
52822;1024000
101;2097152
53754;1024000
125;2097152
101;2097152
55109;1024000
53964;1024000
55975;1024000
100;2097152
54356;1024000
58522;1024000
103;2097152
55168;1024000
119;2097152
56566;1024000
67269;1024000
102;2097152
121;2097152
13;52428800
604804;52428800
80;2097152
66477;1024000
66574;1024000
105;2097152
31525;31457280
24504;31457280
15998;31457280
16984;31457280
15540;31457280
9002;31457280
43458;31457280
129;2097152
67230;1024000
3792;31457280
3614;31457280
2933;31457280
3323;31457280
3328;31457280
5238;31457280
3471;31457280
6181;31457280
3049;31457280
4655;31457280
4211;31457280
3426;31457280
44156;31457280
51869;31457280
103;2097152
12549;31457280
27950;31457280
13217;31457280
20372;31457280
18338;31457280
9363;31457280
9707;31457280
15648;31457280
8350;31457280
12612;31457280
12494;31457280
5428;31457280
26768;31457280
7160;31457280
9050;31457280
114;2097152
82;2097152
56100;1024000
123;2097152
55831;1024000
103;2097152
115;2097152
56149;1024000
55855;1024000
104;2097152
93;2097152
123012;94371840
7;94371840
55546;1024000
54732;1024000
54394;1024000
55457;1024000
54393;1024000
65368;1024000
53206;1024000
66491;1024000
66386;1024000
5450;62914560
5475;62914560
6642;62914560
5983;62914560
5850;62914560
6499;62914560
5912;62914560
6520;62914560
5786;62914560
5358;62914560
5633;62914560
5161;62914560
5011;62914560
61561;1024000
55126;1024000
56097;1024000
55668;1024000
82;2097152
147;2097152
64720;1024000
113;2097152
54112;1024000
53963;1024000
53802;1024000
56826;1024000
82;2097152
56875;1024000
61347;1024000
53235;1024000
53801;1024000
115;2097152
55684;1024000
65608;1024000
53969;1024000
102;2097152
127;2097152
54293;1024000
55738;1024000
102;2097152
54863;1024000
53481;1024000
80;2097152
106;2097152
54393;1024000
55970;1024000
1209622;83886080
56608;1024000
105;2097152
18802;1048576
85221;4194304
89890;1048576
104;2097152
89053;1048576
91;2097152
616042;104857600
9607;33554432
1209619;104857600
1209642;104857600
1209619;104857600
604843;104857600
604842;104857600
407;4194304
105;2097152
61632;1024000
604833;104857600
493;4194304
87710;94371840
604836;104857600
604837;104857600
2;4194304
1157;10485760
1175;10485760
3053;10485760
1128;10485760
2995;10485760
1150;10485760
1137;10485760
3006;10485760
1148;10485760
3309;10485760
3092;10485760
1038;10485760
2926;10485760
922;10485760
3028;10485760
3048;10485760
3306;10485760
927;10485760
2840;10485760
53042;1024000
24;41943040
419;41943040
55328;1024000
141;41943040
210855;15728640
858446;15728640
66178;1024000
55032;1024000
16;4194304
55839;1024000
499;4194304
7233;2097152
774;5242880
3055;16777216
44909;4194304
67763;1024000
62138;1024000
67303;1024000
61;5242880
66461;1024000
53203;1024000
655;5242880
73445;16777216
115869;409600
1682;5242880
4623;5242880
7665;15728640
3047;15728640
1144;15728640
423;15728640
1016;15728640
2712;15728640
348;5242880
239;10485760
779;10485760
240;10485760
858;10485760
263;10485760
262;10485760
835;10485760
255;10485760
958;10485760
908;10485760
906;10485760
838;10485760
1027;10485760
247;10485760
250;10485760
19806;104857600
54246;1024000
12482;104857600
55782;1024000
54719;1024000
67476;94371840
17;10485760
55257;1024000
15;10485760
16;10485760
41942;104857600
53718;1024000
55984;1024000
4;10485760
56418;1024000
56234;1024000
58;10485760
58;10485760
63;10485760
25053;20971520
40962;20971520
77856;20971520
16821;20971520
45662;20971520
158377;20971520
20685;20971520
95117;20971520
6283;20971520
173763;20971520
97906;20971520
14221;20971520
12816;20971520
11117;20971520
38836;20971520
13649;104857600
16657;104857600
44101;94371840
7;104857600
20212;104857600
42;2097152000
19140;104857600
20203;104857600
19780;104857600
23094;104857600
24124;104857600
17;2097152000
17897;104857600
9457;20971520
16097;104857600
3984;62914560
3872;62914560
3794;62914560
3982;62914560
3777;62914560
4738;62914560
8791;20971520
3561;62914560
3756;62914560
4435;62914560
3493;62914560
3836;62914560
3717;62914560
3994;62914560
4765;62914560
4737;62914560
4379;62914560
4007;62914560
4182;62914560
21218;104857600
3450;62914560
3786;62914560
3823;62914560
3807;62914560
3740;62914560
51596;2097152000
21883;104857600
20420;104857600
56198;1024000
20163;104857600
55823;1024000
67275;1024000
54233;1024000
67787;1024000
17141;104857600
61144;1024000
17743;104857600
17422;104857600
17778;104857600
66149;1024000
61253;1024000
60608;1024000
54188;1024000
56189;1024000
55795;1024000
56004;1024000
950391;1258291200
105191;10485760
162421;10485760
53628;1024000
60539;1024000
54969;1024000
55895;1024000
54139;1024000
54384;1024000
60380;1024000
52777;1024000
60448;1024000
53841;1024000
65408;1024000
55175;1024000
56193;1024000
56246;1024000
53694;1024000
56213;1024000
55025;1024000
55849;1024000
76509;1024000
61272;1024000
58348;1024000
53563;1024000
53120;1024000
53601;1024000
55339;1024000
54637;1024000
53024;1024000
52566;1024000
55538;1024000
53517;1024000
334;125829120
67110;1024000
66540;1024000
67197;1024000
60547;1024000
53159;1024000
16;50331648
60186;1024000
73183;20971520
12662;20971520
9;8388608
49103;20971520
78836;83886080
7061;20971520
91693;83886080
2777;83886080
33;4194304
7630;20971520
10350;20971520
97937;31457280
111186;31457280
7540;20971520
7272;20971520
98651;20971520
15078;20971520
108040;4194304
11127;20971520
4986;20971520
45434;20971520
51510;1024000
52640;1024000
1;10485760
8960;31457280
7837;31457280
39210;31457280
23698;31457280
3646;50331648
7387;83886080
45707;52428800
572;52428800
34825;52428800
61;10485760
27095;31457280
11194;31457280
5782;31457280
9447;31457280
59719;1024000
11479;31457280
8566;31457280
3522;31457280
4730;31457280
36397;31457280
50946;1024000
691;1048576
4802;31457280
5252;31457280
4643;31457280
7540;31457280
5467;31457280
11865;31457280
7517;31457280
10;1048576
12998;31457280
8399;31457280
13670;31457280
14412;31457280
12826;31457280
7867;31457280
30836;31457280
4951;31457280
5551;31457280
2597;31457280
3351;31457280
10056;31457280
4409;31457280
4805;31457280
1586;1048576
1695;1048576
1576;1048576
1388;1048576
1631;1048576
1728;1048576
1438;1048576
1799;1048576
1579;1048576
1399;1048576
1419;1048576
1398;1048576
1387;1048576
1624;1048576
1406;1048576
1635;1048576
1513;1048576
1405;1048576
1701;1048576
1599;1048576
1659;1048576
1540;1048576
1598;1048576
1708;1048576
1453;1048576
1395;1048576
452;1048576
17;1048576
17;1048576
117322;41943040
4529;31457280
4169;31457280
65122;1024000
3718;31457280
58298;1024000
52598;1024000
3957;31457280
3029;31457280
3883;1048576
1610;1048576
1259;1048576
6;1048576
3830;1048576
3827;1048576
3827;1048576
3823;1048576
3565;1048576
2758;1048576
413;1048576
3690;1048576
3112;1048576
2341;1048576
3295;1048576
1436;1048576
2387;1048576
573;1048576
5777;31457280
4105;31457280
60451;1024000
6511;31457280
3483;31457280
4980;31457280
21;10485760
4;1048576
15382;83886080
1533;83886080
26739;24117248
2;1048576
92563;36700160
25808;41943040
1022;1048576
38749;83886080
100647;10485760
14135;1048576
14061;1048576
14093;1048576
14002;1048576
13989;1048576
13291;1048576
14102;1048576
14494;1048576
13257;1048576
15823;1048576
16281;1048576
13954;1048576
13812;1048576
14081;1048576
13903;1048576
12750;1048576
13570;1048576
13946;1048576
13873;1048576
14159;1048576
16429;1048576
15832;1048576
14099;1048576
14108;1048576
14095;1048576
13967;1048576
14098;1048576
16226;1048576
16001;1048576
13694;1048576
13880;1048576
16660;1048576
14013;1048576
13957;1048576
14044;1048576
14074;1048576
14715;1048576
16407;1048576
13785;1048576
13885;1048576
13828;1048576
14162;1048576
14059;1048576
13719;1048576
13341;1048576
15672;1048576
15915;1048576
15540;1048576
15618;1048576
14427;1048576
14427;1048576
14672;1048576
13528;1048576
13519;1048576
13881;1048576
1009;1048576
1012;1048576
1003;1048576
968;1048576
1067;1048576
1049;1048576
1044;1048576
1052;1048576
1556;1048576
1564;1048576
1581;1048576
1547;1048576
1606;1048576
1570;1048576
15830;1048576
1603;1048576
3779;1048576
1598;1048576
1589;1048576
1578;1048576
1586;1048576
1594;1048576
1603;1048576
1583;1048576
1641;1048576
1636;1048576
1563;1048576
1622;1048576
1024;1048576
1069;1048576
1062;1048576
1078;1048576
11105;1048576
1066;1048576
7;1048576
2849;1048576
1088;1048576
2060;1048576
1055;1048576
1613;1048576
10471;1048576
9104;1048576
1094;1048576
6595;1048576
1108;1048576
4520;1048576
1071;1048576
15749;1048576
1064;1048576
5999;1048576
1056;1048576
16083;1048576
938;1048576
3389;1048576
12137;1048576
1526;1048576
5578;1048576
10823;1048576
1938;1048576
8;1048576
12091;1048576
1604;1048576
43237;1048576
1557;1048576
3619;1048576
1119;1048576
15898;1048576
1080;1048576
1015;1048576
1117;1048576
1619;1048576
2274;1048576
1557;1048576
1576;1048576
20;1048576
6614;1048576
1604;1048576
8837;1048576
1584;1048576
1576;1048576
7280;1048576
1601;1048576
860;1048576
1626;1048576
1958;1048576
1611;1048576
1039;1048576
4546;1048576
1031;1048576
6984;1048576
1038;1048576
5058;1048576
6195;1048576
1041;1048576
3961;1048576
1035;1048576
173;1048576
1023;1048576
4266;1048576
1039;1048576
1285;1048576
1030;1048576
8665;1048576
1607;1048576
6172;1048576
1600;1048576
1573;1048576
1585;1048576
12603;1048576
1582;1048576
17438;1048576
1619;1048576
5844;1048576
3316;1048576
1674;1048576
1656;1048576
1073;1048576
337;1048576
1078;1048576
2909;1048576
1059;1048576
7842;1048576
1039;1048576
1033;1048576
1039;1048576
1041;1048576
1034;1048576
1062;1048576
1565;1048576
1062;1048576
1060;1048576
5736;1048576
1057;1048576
158;1048576
1054;1048576
1061;1048576
16;1048576
1064;1048576
1053;1048576
984;1048576
1555;1048576
1545;1048576
1061;1048576
1051;1048576
1080;1048576
1119;1048576
2814;1048576
1111;1048576
1362;1048576
1112;1048576
1061;1048576
5385;1048576
1065;1048576
2821;1048576
1058;1048576
1226;1048576
15921;1048576
1133;1048576
9729;1048576
1048;1048576
1148;1048576
1178;1048576
1129;1048576
1173;1048576
1104;1048576
1110;1048576
7;1048576
1111;1048576
2987;1048576
1156;1048576
7;1048576
1262;1048576
1149;1048576
1069;1048576
1051;1048576
1104;1048576
1145;1048576
1133;1048576
1123;1048576
1076;1048576
1107;1048576
1112;1048576
1650;1048576
1670;1048576
1739;1048576
1753;1048576
1817;1048576
1626;1048576
1118;1048576
1112;1048576
1174;1048576
1269;1048576
1117;1048576
1280;1048576
1126;1048576
1305;1048576
1121;1048576
1120;1048576
1122;1048576
1108;1048576
1126;1048576
1134;1048576
1118;1048576
726;1048576
1048;1048576
1166;1048576
1221;1048576
1253;1048576
1114;1048576
1093;1048576
1079;1048576
1073;1048576
1065;1048576
1064;1048576
933;1048576
1072;1048576
1049;1048576
1051;1048576
923;1048576
550;1048576
610;1048576
652;1048576
549;1048576
643;1048576
660;1048576
657;1048576
652;1048576
776;1048576
636;1048576
638;1048576
645;1048576
623;1048576
548;1048576
653;1048576
624;1048576
561;1048576
942;1048576
1051;1048576
954;1048576
1063;1048576
624;1048576
609;1048576
649;1048576
653;1048576
610;1048576
614;1048576
625;1048576
1539;1048576
1560;1048576
1589;1048576
1608;1048576
1390;1048576
1077;1048576
1055;1048576
1066;1048576
945;1048576
1094;1048576
1085;1048576
585;1048576
668;1048576
668;1048576
